tag_ident,gender,date,hour,season,day-month,distance
3897,f,8/24/2015,0,Summer,24-Aug,240.5514258
3897,f,8/24/2015,1,Summer,24-Aug,488.316281
3897,f,8/24/2015,2,Summer,24-Aug,2723.688621
3897,f,8/24/2015,3,Summer,24-Aug,2079.28326
3897,f,8/24/2015,19,Summer,24-Aug,1106.87018
3897,f,8/24/2015,20,Summer,24-Aug,689.9152393
3897,f,8/24/2015,21,Summer,24-Aug,725.6426313
3897,f,8/24/2015,22,Summer,24-Aug,722.5510437
3897,f,8/24/2015,23,Summer,24-Aug,1907.864613
3897,f,8/25/2015,0,Summer,25-Aug,164.6077849
3897,f,8/25/2015,1,Summer,25-Aug,941.2500108
3897,f,8/25/2015,2,Summer,25-Aug,2083.612646
3897,f,8/25/2015,3,Summer,25-Aug,731.0625453
3897,f,8/25/2015,19,Summer,25-Aug,314.7599551
3897,f,8/25/2015,20,Summer,25-Aug,86.87108148
3897,f,8/25/2015,21,Summer,25-Aug,100.0056088
3897,f,8/25/2015,22,Summer,25-Aug,58.94430448
3897,f,8/25/2015,23,Summer,25-Aug,598.9391126
3897,f,8/26/2015,0,Summer,26-Aug,1755.466445
3897,f,8/26/2015,1,Summer,26-Aug,668.8920076
3897,f,8/26/2015,2,Summer,26-Aug,539.1866851
3897,f,8/26/2015,3,Summer,26-Aug,674.6061975
3897,f,8/26/2015,19,Summer,26-Aug,356.6397196
3897,f,8/26/2015,20,Summer,26-Aug,293.1497306
3897,f,8/26/2015,21,Summer,26-Aug,322.9782234
3897,f,8/26/2015,22,Summer,26-Aug,309.6867554
3897,f,8/26/2015,23,Summer,26-Aug,1463.118173
3897,f,8/27/2015,0,Summer,27-Aug,2231.504083
3897,f,8/27/2015,1,Summer,27-Aug,255.5057789
3897,f,8/27/2015,2,Summer,27-Aug,90.17412952
3897,f,8/27/2015,3,Summer,27-Aug,1162.31107
3897,f,8/27/2015,19,Summer,27-Aug,1440.914949
3897,f,8/27/2015,20,Summer,27-Aug,2657.420123
3897,f,8/27/2015,21,Summer,27-Aug,964.2668187
3897,f,8/27/2015,22,Summer,27-Aug,951.9372372
3897,f,8/27/2015,23,Summer,27-Aug,246.1743315
3897,f,8/28/2015,0,Summer,28-Aug,362.5538343
3897,f,8/28/2015,1,Summer,28-Aug,424.2084107
3897,f,8/28/2015,2,Summer,28-Aug,913.3364749
3897,f,8/28/2015,3,Summer,28-Aug,2389.761378
3897,f,8/28/2015,19,Summer,28-Aug,2605.901767
3897,f,8/28/2015,20,Summer,28-Aug,390.2145254
3897,f,8/28/2015,21,Summer,28-Aug,2734.02119
3897,f,8/28/2015,22,Summer,28-Aug,549.0332988
3897,f,8/28/2015,23,Summer,28-Aug,2489.268766
3897,f,8/29/2015,0,Summer,29-Aug,1312.816517
3897,f,8/29/2015,1,Summer,29-Aug,1150.452749
3897,f,8/29/2015,2,Summer,29-Aug,1044.311939
3897,f,8/29/2015,3,Summer,29-Aug,1820.934422
3897,f,8/29/2015,19,Summer,29-Aug,336.3237806
3897,f,8/29/2015,20,Summer,29-Aug,2478.121236
3897,f,8/29/2015,21,Summer,29-Aug,953.0215527
3897,f,8/29/2015,22,Summer,29-Aug,478.0235057
3897,f,8/29/2015,23,Summer,29-Aug,623.2495029
3897,f,8/30/2015,0,Summer,30-Aug,793.3477544
3897,f,8/30/2015,1,Summer,30-Aug,924.8263858
3897,f,8/30/2015,2,Summer,30-Aug,620.0962582
3897,f,8/30/2015,3,Summer,30-Aug,1445.979337
3897,f,8/30/2015,19,Summer,30-Aug,1057.825256
3897,f,8/30/2015,20,Summer,30-Aug,283.0457958
3897,f,8/30/2015,21,Summer,30-Aug,330.8230184
3897,f,8/30/2015,22,Summer,30-Aug,387.1136655
3897,f,8/30/2015,23,Summer,30-Aug,243.9053643
3897,f,8/31/2015,0,Summer,31-Aug,761.8538998
3897,f,8/31/2015,1,Summer,31-Aug,3313.754398
3897,f,8/31/2015,2,Summer,31-Aug,291.461904
3897,f,8/31/2015,3,Summer,31-Aug,170.8445888
3897,f,8/31/2015,19,Summer,31-Aug,1111.510169
3897,f,8/31/2015,20,Summer,31-Aug,1520.503486
3897,f,8/31/2015,21,Summer,31-Aug,461.9252095
3897,f,8/31/2015,22,Summer,31-Aug,335.0884705
3897,f,8/31/2015,23,Summer,31-Aug,2428.439612
3897,f,9/1/2015,0,Summer,1-Sep,359.3341211
3897,f,9/1/2015,1,Summer,1-Sep,494.0201287
3897,f,9/1/2015,2,Summer,1-Sep,206.9367513
3897,f,9/1/2015,3,Summer,1-Sep,1473.847232
3897,f,9/1/2015,19,Summer,1-Sep,1931.553951
3897,f,9/1/2015,20,Summer,1-Sep,756.1961467
3897,f,9/1/2015,21,Summer,1-Sep,2067.451483
3897,f,9/1/2015,22,Summer,1-Sep,79.05813426
3897,f,9/1/2015,23,Summer,1-Sep,1892.669777
3897,f,9/2/2015,0,Summer,2-Sep,337.4904798
3897,f,9/2/2015,1,Summer,2-Sep,95.7389569
3897,f,9/2/2015,2,Summer,2-Sep,166.3193507
3897,f,9/2/2015,3,Summer,2-Sep,576.3132244
3897,f,9/2/2015,19,Summer,2-Sep,1452.379716
3897,f,9/2/2015,20,Summer,2-Sep,2126.26949
3897,f,9/2/2015,21,Summer,2-Sep,1855.900064
3897,f,9/2/2015,22,Summer,2-Sep,315.373158
3897,f,9/2/2015,23,Summer,2-Sep,199.2131356
3897,f,9/3/2015,0,Summer,3-Sep,205.3413696
3897,f,9/3/2015,1,Summer,3-Sep,473.1846563
3897,f,9/3/2015,2,Summer,3-Sep,888.9257898
3897,f,9/3/2015,3,Summer,3-Sep,1188.169114
3897,f,9/3/2015,19,Summer,3-Sep,75.28690649
3897,f,9/3/2015,20,Summer,3-Sep,613.2352645
3897,f,9/3/2015,21,Summer,3-Sep,348.1311952
3897,f,9/3/2015,22,Summer,3-Sep,639.4521547
3897,f,9/3/2015,23,Summer,3-Sep,351.6590097
3897,f,9/4/2015,0,Summer,4-Sep,172.8071808
3897,f,9/4/2015,1,Summer,4-Sep,57.66143638
3897,f,9/4/2015,2,Summer,4-Sep,578.5850357
3897,f,9/4/2015,3,Summer,4-Sep,2580.187247
3897,f,9/4/2015,19,Summer,4-Sep,643.2695898
3897,f,9/4/2015,20,Summer,4-Sep,722.3136454
3897,f,9/4/2015,21,Summer,4-Sep,645.3977642
3897,f,9/4/2015,22,Summer,4-Sep,2816.085519
3897,f,9/4/2015,23,Summer,4-Sep,957.8954982
3897,f,9/5/2015,0,Summer,5-Sep,1705.126862
3897,f,9/5/2015,1,Summer,5-Sep,2380.828763
3897,f,9/5/2015,2,Summer,5-Sep,1607.683691
3897,f,9/5/2015,3,Summer,5-Sep,2521.736784
3897,f,9/5/2015,19,Summer,5-Sep,1324.974093
3897,f,9/5/2015,20,Summer,5-Sep,3240.062669
3897,f,9/5/2015,21,Summer,5-Sep,721.3226008
3897,f,9/5/2015,22,Summer,5-Sep,1802.812321
3897,f,9/5/2015,23,Summer,5-Sep,305.8402634
3897,f,9/6/2015,0,Summer,6-Sep,201.1285645
