tag_ident,gender,date,season,day-month,distance
4046,f,6/10/2016,Spring,10-Jun,8101.19731
4046,f,6/11/2016,Spring,11-Jun,5991.059564
4046,f,6/12/2016,Spring,12-Jun,7307.260629
4046,f,6/13/2016,Spring,13-Jun,7334.052936
4046,f,6/14/2016,Spring,14-Jun,8651.744772
4046,f,6/15/2016,Spring,15-Jun,10123.16289
4046,f,6/16/2016,Spring,16-Jun,6706.246407
4046,f,6/17/2016,Spring,17-Jun,5525.312745
4046,f,6/18/2016,Spring,18-Jun,11535.86319
4046,f,6/19/2016,Spring,19-Jun,5578.873764
4046,f,6/20/2016,Spring,20-Jun,6252.314879
4046,f,6/21/2016,Spring,21-Jun,9951.55675
4046,f,6/22/2016,Summer,22-Jun,9115.265915
4046,f,6/23/2016,Summer,23-Jun,11894.50555
4046,f,6/24/2016,Summer,24-Jun,10046.00476
4046,f,6/25/2016,Summer,25-Jun,8313.364956
4046,f,6/26/2016,Summer,26-Jun,13760.97066
4046,f,6/27/2016,Summer,27-Jun,5555.78637
4046,f,6/28/2016,Summer,28-Jun,9072.795747
4046,f,6/29/2016,Summer,29-Jun,7079.7069
4046,f,6/30/2016,Summer,30-Jun,10652.11712
4046,f,7/1/2016,Summer,1-Jul,7901.484432
4046,f,7/2/2016,Summer,2-Jul,8588.372833
4046,f,7/3/2016,Summer,3-Jul,7710.257548
4046,f,7/4/2016,Summer,4-Jul,6523.880467
4046,f,7/5/2016,Summer,5-Jul,8128.489916
4046,f,7/6/2016,Summer,6-Jul,14078.96189
4046,f,7/7/2016,Summer,7-Jul,5450.726614
4046,f,7/8/2016,Summer,8-Jul,12558.06732
4046,f,7/9/2016,Summer,9-Jul,5352.233223
4046,f,7/10/2016,Summer,10-Jul,9334.787395
4046,f,7/11/2016,Summer,11-Jul,7032.801505
4046,f,7/12/2016,Summer,12-Jul,12608.96618
4046,f,7/13/2016,Summer,13-Jul,8960.308182
4046,f,7/14/2016,Summer,14-Jul,9425.015023
4046,f,7/15/2016,Summer,15-Jul,9997.689868
4046,f,7/16/2016,Summer,16-Jul,7601.998907
4046,f,7/17/2016,Summer,17-Jul,9038.73376
4046,f,7/18/2016,Summer,18-Jul,9208.961945
4046,f,7/19/2016,Summer,19-Jul,6549.378462
4046,f,7/20/2016,Summer,20-Jul,8684.800899
4046,f,7/21/2016,Summer,21-Jul,6491.712677
4046,f,7/22/2016,Summer,22-Jul,9002.703111
4046,f,7/23/2016,Summer,23-Jul,6955.379591
4046,f,7/24/2016,Summer,24-Jul,12493.46979
4046,f,7/25/2016,Summer,25-Jul,7130.312906
4046,f,7/26/2016,Summer,26-Jul,10825.22308
4046,f,7/27/2016,Summer,27-Jul,8516.797326
4046,f,7/28/2016,Summer,28-Jul,7000.360456
4046,f,7/29/2016,Summer,29-Jul,6993.074666
4046,f,7/30/2016,Summer,30-Jul,7665.454189
4046,f,7/31/2016,Summer,31-Jul,7507.325093
4046,f,8/1/2016,Summer,1-Aug,8937.470704
4046,f,8/2/2016,Summer,2-Aug,11573.95072
4046,f,8/3/2016,Summer,3-Aug,5567.971499
4046,f,8/4/2016,Summer,4-Aug,9690.838729
4046,f,8/5/2016,Summer,5-Aug,12871.83986
4046,f,8/6/2016,Summer,6-Aug,11970.60119
4046,f,8/7/2016,Summer,7-Aug,9972.663766
4046,f,8/8/2016,Summer,8-Aug,10970.17513
4046,f,8/9/2016,Summer,9-Aug,6415.805949
4046,f,8/10/2016,Summer,10-Aug,8227.643475
4046,f,8/11/2016,Summer,11-Aug,6208.131156
4846,m,7/9/2016,Summer,9-Jul,5491.750076
4846,m,7/10/2016,Summer,10-Jul,7061.975549
4846,m,7/11/2016,Summer,11-Jul,7691.280342
4846,m,7/12/2016,Summer,12-Jul,9793.0014
4846,m,7/13/2016,Summer,13-Jul,9468.193519
4846,m,7/14/2016,Summer,14-Jul,7914.702519
4846,m,7/15/2016,Summer,15-Jul,11884.42158
4846,m,7/16/2016,Summer,16-Jul,12547.70539
4846,m,7/17/2016,Summer,17-Jul,8247.698406
4846,m,7/18/2016,Summer,18-Jul,7577.899119
4846,m,7/19/2016,Summer,19-Jul,9039.506
4846,m,7/20/2016,Summer,20-Jul,9783.837958
4846,m,7/21/2016,Summer,21-Jul,6198.570467
4846,m,7/22/2016,Summer,22-Jul,5461.347728
4846,m,7/23/2016,Summer,23-Jul,9284.769918
4846,m,7/24/2016,Summer,24-Jul,9497.483915
4846,m,7/25/2016,Summer,25-Jul,10366.31481
4846,m,7/26/2016,Summer,26-Jul,8071.969554
4846,m,7/27/2016,Summer,27-Jul,9885.669475
4846,m,7/28/2016,Summer,28-Jul,2826.051561
4848,f,12/13/2016,Autumn,13-Dec,4945.126039
4848,f,12/14/2016,Autumn,14-Dec,6800.588384
4848,f,12/15/2016,Autumn,15-Dec,7349.159673
4848,f,12/16/2016,Autumn,16-Dec,6044.061107
4848,f,12/17/2016,Autumn,17-Dec,9271.020202
4848,f,12/18/2016,Autumn,18-Dec,5341.624027
4848,f,12/19/2016,Autumn,19-Dec,4952.713807
4848,f,12/20/2016,Autumn,20-Dec,9609.10901
4848,f,12/21/2016,Autumn,21-Dec,7814.022271
4848,f,12/22/2016,Winter,22-Dec,10014.55818
4848,f,12/23/2016,Winter,23-Dec,9687.81571
4848,f,12/24/2016,Winter,24-Dec,10734.1474
4848,f,12/25/2016,Winter,25-Dec,5727.380873
4848,f,12/26/2016,Winter,26-Dec,11737.19405
4848,f,12/27/2016,Winter,27-Dec,10379.77567
4848,f,12/28/2016,Winter,28-Dec,10103.86821
4848,f,12/29/2016,Winter,29-Dec,6500.940608
4848,f,12/30/2016,Winter,30-Dec,10393.13574
4848,f,12/31/2016,Winter,31-Dec,12450.76372
4848,f,1/1/2017,Winter,1-Jan,11871.53694
4848,f,1/2/2017,Winter,2-Jan,10647.05544
4848,f,1/3/2017,Winter,3-Jan,5999.937818
4848,f,1/4/2017,Winter,4-Jan,4946.310706
4848,f,1/5/2017,Winter,5-Jan,4611.880765
4848,f,1/6/2017,Winter,6-Jan,4950.663518
4848,f,1/7/2017,Winter,7-Jan,3409.099594
4848,f,1/8/2017,Winter,8-Jan,7797.124975
4848,f,1/9/2017,Winter,9-Jan,4894.874815
4848,f,1/10/2017,Winter,10-Jan,5476.329438
4848,f,1/11/2017,Winter,11-Jan,8610.818931
4848,f,1/12/2017,Winter,12-Jan,5035.106146
4848,f,1/13/2017,Winter,13-Jan,10142.26798
4848,f,1/14/2017,Winter,14-Jan,13556.03383
4848,f,1/15/2017,Winter,15-Jan,13296.17932
4848,f,1/16/2017,Winter,16-Jan,6813.689291
4848,f,1/17/2017,Winter,17-Jan,4619.718107
4848,f,1/18/2017,Winter,18-Jan,3168.122511
4848,f,1/19/2017,Winter,19-Jan,3524.970759
4848,f,1/20/2017,Winter,20-Jan,7590.963397
4848,f,1/21/2017,Winter,21-Jan,6655.382179
4848,f,1/22/2017,Winter,22-Jan,6292.711768
4848,f,1/23/2017,Winter,23-Jan,6770.840536
4848,f,1/24/2017,Winter,24-Jan,5949.315515
4848,f,1/25/2017,Winter,25-Jan,4309.696555
4848,f,1/26/2017,Winter,26-Jan,10677.09289
4848,f,1/27/2017,Winter,27-Jan,5669.226634
4848,f,1/28/2017,Winter,28-Jan,9365.749223
4848,f,1/29/2017,Winter,29-Jan,8517.662551
4848,f,1/30/2017,Winter,30-Jan,10545.89068
4848,f,1/31/2017,Winter,31-Jan,4720.986716
4848,f,2/1/2017,Winter,1-Feb,9295.938586
4848,f,2/2/2017,Winter,2-Feb,7184.717861
4848,f,2/3/2017,Winter,3-Feb,7831.35746
4848,f,2/4/2017,Winter,4-Feb,8503.36567
4848,f,2/5/2017,Winter,5-Feb,4286.305411
4848,f,2/6/2017,Winter,6-Feb,9322.096545
4848,f,2/7/2017,Winter,7-Feb,4942.171862
4848,f,2/8/2017,Winter,8-Feb,5672.034103
4848,f,2/9/2017,Winter,9-Feb,5253.549535
4848,f,2/10/2017,Winter,10-Feb,8163.223388
4848,f,2/11/2017,Winter,11-Feb,7075.413072
4848,f,2/12/2017,Winter,12-Feb,3500.758661
4848,f,2/13/2017,Winter,13-Feb,6573.682474
4848,f,2/14/2017,Winter,14-Feb,6278.707467
4848,f,2/15/2017,Winter,15-Feb,5336.002321
4848,f,2/16/2017,Winter,16-Feb,9559.952991
4848,f,2/17/2017,Winter,17-Feb,4668.610326
4848,f,2/18/2017,Winter,18-Feb,7618.109023
4848,f,2/19/2017,Winter,19-Feb,8119.067317
4848,f,2/20/2017,Winter,20-Feb,5911.309786
4848,f,2/21/2017,Winter,21-Feb,10690.85369
4848,f,2/22/2017,Winter,22-Feb,11069.39606
4848,f,2/23/2017,Winter,23-Feb,8531.423456
4848,f,2/24/2017,Winter,24-Feb,4884.211141
4848,f,2/25/2017,Winter,25-Feb,7751.54433
4848,f,2/26/2017,Winter,26-Feb,9741.877794
4848,f,2/27/2017,Winter,27-Feb,2899.129958
4848,f,2/28/2017,Winter,28-Feb,9114.276686
4848,f,3/1/2017,Winter,1-Mar,9180.765584
4848,f,3/2/2017,Winter,2-Mar,5185.981811
4848,f,3/3/2017,Winter,3-Mar,4794.181271
4848,f,3/4/2017,Winter,4-Mar,4651.331029
4848,f,3/5/2017,Winter,5-Mar,4398.614494
4848,f,3/6/2017,Winter,6-Mar,6193.384276
4848,f,3/7/2017,Winter,7-Mar,8466.657859
4848,f,3/8/2017,Winter,8-Mar,6070.001952
4848,f,3/9/2017,Winter,9-Mar,5405.55286
4848,f,3/10/2017,Winter,10-Mar,6644.112671
4848,f,3/11/2017,Winter,11-Mar,4612.617807
4848,f,3/12/2017,Winter,12-Mar,5909.769723
4848,f,3/13/2017,Winter,13-Mar,7340.235867
4848,f,3/14/2017,Winter,14-Mar,3492.916112
4848,f,3/15/2017,Winter,15-Mar,4413.070612
4848,f,3/16/2017,Winter,16-Mar,7506.906461
4848,f,3/17/2017,Winter,17-Mar,2963.273923
4848,f,3/18/2017,Winter,18-Mar,6901.065508
4848,f,3/19/2017,Winter,19-Mar,10898.95633
4848,f,3/20/2017,Winter,20-Mar,8969.616096
4848,f,3/21/2017,Spring,21-Mar,7611.406627
4848,f,3/22/2017,Spring,22-Mar,8269.672121
4848,f,3/23/2017,Spring,23-Mar,4342.416003
4848,f,3/24/2017,Spring,24-Mar,9660.202305
4848,f,3/25/2017,Spring,25-Mar,13179.24137
4848,f,3/26/2017,Spring,26-Mar,9768.165171
4848,f,3/27/2017,Spring,27-Mar,8497.523774
4848,f,3/28/2017,Spring,28-Mar,7599.697009
4848,f,3/29/2017,Spring,29-Mar,7803.234262
4848,f,3/30/2017,Spring,30-Mar,5497.50066
4848,f,3/31/2017,Spring,31-Mar,9130.699949
4848,f,4/1/2017,Spring,1-Apr,7401.327934
4848,f,4/2/2017,Spring,2-Apr,10752.9634
4848,f,4/3/2017,Spring,3-Apr,6483.422317
4848,f,4/4/2017,Spring,4-Apr,5555.873712
4848,f,4/5/2017,Spring,5-Apr,6999.676144
4848,f,4/6/2017,Spring,6-Apr,8907.462823
4848,f,4/7/2017,Spring,7-Apr,10603.35955
4848,f,4/8/2017,Spring,8-Apr,8986.378447
4848,f,4/9/2017,Spring,9-Apr,9813.62077
4848,f,4/10/2017,Spring,10-Apr,11458.97638
4848,f,4/11/2017,Spring,11-Apr,9659.099164
4848,f,4/12/2017,Spring,12-Apr,12909.55426
4848,f,4/13/2017,Spring,13-Apr,13533.60001
4848,f,4/14/2017,Spring,14-Apr,9750.284207
4848,f,4/15/2017,Spring,15-Apr,13475.12735
4848,f,4/16/2017,Spring,16-Apr,8426.830762
4848,f,4/17/2017,Spring,17-Apr,6977.105839
4848,f,4/18/2017,Spring,18-Apr,7180.578337
4848,f,4/19/2017,Spring,19-Apr,7418.877831
4848,f,4/20/2017,Spring,20-Apr,8572.568372
4848,f,4/21/2017,Spring,21-Apr,8780.835696
4848,f,4/22/2017,Spring,22-Apr,9618.826244
4848,f,4/23/2017,Spring,23-Apr,8539.97338
4848,f,4/24/2017,Spring,24-Apr,10471.14628
4848,f,4/25/2017,Spring,25-Apr,7729.489044
4848,f,4/26/2017,Spring,26-Apr,9326.210285
4848,f,4/27/2017,Spring,27-Apr,7066.229317
4848,f,4/28/2017,Spring,28-Apr,10045.74505
4848,f,4/29/2017,Spring,29-Apr,10679.00862
4848,f,4/30/2017,Spring,30-Apr,7474.05953
4848,f,5/1/2017,Spring,1-May,11741.45506
4848,f,5/2/2017,Spring,2-May,11701.16329
4848,f,5/3/2017,Spring,3-May,11691.52957
4848,f,5/4/2017,Spring,4-May,4473.891635
5158,NULL,6/8/2016,Spring,8-Jun,1696.356844
5158,NULL,6/9/2016,Spring,9-Jun,2545.845193
5158,NULL,6/10/2016,Spring,10-Jun,2118.258695
5158,NULL,6/11/2016,Spring,11-Jun,1866.933065
5158,NULL,6/12/2016,Spring,12-Jun,1822.299235
5158,NULL,6/13/2016,Spring,13-Jun,3042.297665
5158,NULL,6/14/2016,Spring,14-Jun,2192.567317
5158,NULL,6/15/2016,Spring,15-Jun,2407.047977
5158,NULL,6/16/2016,Spring,16-Jun,2042.117182
5158,NULL,6/17/2016,Spring,17-Jun,2050.928508
5158,NULL,6/18/2016,Spring,18-Jun,3415.513796
5158,NULL,6/19/2016,Spring,19-Jun,3478.180065
5158,NULL,6/20/2016,Spring,20-Jun,4073.832233
5158,NULL,6/21/2016,Spring,21-Jun,4414.124601
5158,NULL,6/22/2016,Summer,22-Jun,5043.426113
5158,NULL,6/23/2016,Summer,23-Jun,4676.102889
5158,NULL,6/24/2016,Summer,24-Jun,5422.416004
5158,NULL,6/25/2016,Summer,25-Jun,5225.132598
5158,NULL,6/26/2016,Summer,26-Jun,7549.98296
5158,NULL,6/27/2016,Summer,27-Jun,2730.997365
5158,NULL,6/28/2016,Summer,28-Jun,5432.291257
5158,NULL,6/29/2016,Summer,29-Jun,4132.353625
5158,NULL,6/30/2016,Summer,30-Jun,3871.775124
5158,NULL,7/1/2016,Summer,1-Jul,4271.989305
5158,NULL,7/2/2016,Summer,2-Jul,6968.59947
5158,NULL,7/3/2016,Summer,3-Jul,6019.164946
5158,NULL,7/4/2016,Summer,4-Jul,5007.697544
5158,NULL,7/5/2016,Summer,5-Jul,6061.464195
5158,NULL,7/6/2016,Summer,6-Jul,5902.631307
5158,NULL,7/7/2016,Summer,7-Jul,5056.439267
5158,NULL,7/8/2016,Summer,8-Jul,4792.596373
5158,NULL,7/9/2016,Summer,9-Jul,4137.637576
5158,NULL,7/10/2016,Summer,10-Jul,6650.627808
5158,NULL,7/11/2016,Summer,11-Jul,3059.398367
5158,NULL,7/12/2016,Summer,12-Jul,4235.946084
5158,NULL,7/13/2016,Summer,13-Jul,4895.623831
5158,NULL,7/14/2016,Summer,14-Jul,5738.210954
5158,NULL,7/15/2016,Summer,15-Jul,5220.452641
5158,NULL,7/16/2016,Summer,16-Jul,5786.788229
5158,NULL,7/17/2016,Summer,17-Jul,5461.129113
5158,NULL,7/18/2016,Summer,18-Jul,5336.447969
5158,NULL,7/19/2016,Summer,19-Jul,5634.596249
5158,NULL,7/20/2016,Summer,20-Jul,5373.408118
5158,NULL,7/21/2016,Summer,21-Jul,4817.663504
5158,NULL,7/22/2016,Summer,22-Jul,4941.690341
5158,NULL,7/23/2016,Summer,23-Jul,6580.412756
5158,NULL,7/24/2016,Summer,24-Jul,5610.940456
5158,NULL,7/25/2016,Summer,25-Jul,4961.960159
5158,NULL,7/26/2016,Summer,26-Jul,4936.999056
5158,NULL,7/27/2016,Summer,27-Jul,5278.561895
5158,NULL,7/28/2016,Summer,28-Jul,4330.15125
5158,NULL,7/29/2016,Summer,29-Jul,4764.907335
5158,NULL,7/30/2016,Summer,30-Jul,7102.799551
5158,NULL,7/31/2016,Summer,31-Jul,6470.952101
5158,NULL,8/1/2016,Summer,1-Aug,5085.335998
5158,NULL,8/2/2016,Summer,2-Aug,5740.921962
5158,NULL,8/3/2016,Summer,3-Aug,5422.941192
5158,NULL,8/4/2016,Summer,4-Aug,2345.395281
5158,NULL,8/5/2016,Summer,5-Aug,4794.214064
5158,NULL,8/6/2016,Summer,6-Aug,4680.311168
5158,NULL,8/7/2016,Summer,7-Aug,7306.558456
5158,NULL,8/8/2016,Summer,8-Aug,5674.201954
5158,NULL,8/9/2016,Summer,9-Aug,4874.171211
5158,NULL,8/10/2016,Summer,10-Aug,6647.954069
5158,NULL,8/11/2016,Summer,11-Aug,6341.089201
5159,f,6/11/2016,Spring,11-Jun,7175.582694
5159,f,6/12/2016,Spring,12-Jun,9743.153216
5159,f,6/13/2016,Spring,13-Jun,11676.51811
5159,f,6/14/2016,Spring,14-Jun,8247.709437
