tag_ident,Gender,Date,Hour,Distance,Season,month-day
3895,f,7/19/2014,0,1293.880172,Summer,19-Jul
3895,f,7/19/2014,1,1235.030244,Summer,19-Jul
3895,f,7/19/2014,2,2024.959862,Summer,19-Jul
3895,f,7/19/2014,3,605.0715323,Summer,19-Jul
3895,f,7/19/2014,4,0.366445392,Summer,19-Jul
3895,f,7/19/2014,19,763.5093523,Summer,19-Jul
3895,f,7/19/2014,20,1890.823275,Summer,19-Jul
3895,f,7/19/2014,21,882.983625,Summer,19-Jul
3895,f,7/19/2014,22,1429.735539,Summer,19-Jul
3895,f,7/19/2014,23,1007.501933,Summer,19-Jul
3895,f,7/20/2014,0,1879.695407,Summer,20-Jul
3895,f,7/20/2014,1,3052.037676,Summer,20-Jul
3895,f,7/20/2014,2,1977.327449,Summer,20-Jul
3895,f,7/20/2014,3,1103.696711,Summer,20-Jul
3895,f,7/20/2014,4,1.17222177,Summer,20-Jul
3895,f,7/20/2014,19,923.0782978,Summer,20-Jul
3895,f,7/20/2014,20,938.3747155,Summer,20-Jul
3895,f,7/20/2014,21,460.9513809,Summer,20-Jul
3895,f,7/20/2014,22,354.8475229,Summer,20-Jul
3895,f,7/20/2014,23,293.5300089,Summer,20-Jul
3895,f,7/21/2014,0,328.883318,Summer,21-Jul
3895,f,7/21/2014,1,335.0708811,Summer,21-Jul
3895,f,7/21/2014,2,287.4967874,Summer,21-Jul
3895,f,7/21/2014,3,464.4211609,Summer,21-Jul
3895,f,7/21/2014,4,1.843065739,Summer,21-Jul
3895,f,7/21/2014,19,763.5550848,Summer,21-Jul
3895,f,7/21/2014,20,578.427411,Summer,21-Jul
3895,f,7/21/2014,21,303.2695958,Summer,21-Jul
3895,f,7/21/2014,22,216.0803195,Summer,21-Jul
3895,f,7/21/2014,23,286.6483815,Summer,21-Jul
3895,f,7/22/2014,0,374.3509543,Summer,22-Jul
3895,f,7/22/2014,1,758.4180791,Summer,22-Jul
3895,f,7/22/2014,2,997.7131236,Summer,22-Jul
3895,f,7/22/2014,3,501.4276824,Summer,22-Jul
3895,f,7/22/2014,4,0.651749528,Summer,22-Jul
3895,f,7/22/2014,19,222.4570343,Summer,22-Jul
3895,f,7/22/2014,20,765.2097397,Summer,22-Jul
3895,f,7/22/2014,21,2233.965487,Summer,22-Jul
3895,f,7/22/2014,22,2317.923793,Summer,22-Jul
3895,f,7/22/2014,23,1378.04307,Summer,22-Jul
3895,f,7/23/2014,0,416.4722549,Summer,23-Jul
3895,f,7/23/2014,1,1756.214785,Summer,23-Jul
3895,f,7/23/2014,2,491.4681998,Summer,23-Jul
3895,f,7/23/2014,3,879.80373,Summer,23-Jul
3895,f,7/23/2014,4,2.17303156,Summer,23-Jul
3895,f,7/23/2014,19,509.3825821,Summer,23-Jul
3895,f,7/23/2014,20,1512.118263,Summer,23-Jul
3895,f,7/23/2014,21,975.5363021,Summer,23-Jul
3895,f,7/23/2014,22,307.9240859,Summer,23-Jul
3895,f,7/23/2014,23,550.0411454,Summer,23-Jul
3895,f,7/24/2014,0,215.1207105,Summer,24-Jul
3895,f,7/24/2014,1,426.2325242,Summer,24-Jul
3895,f,7/24/2014,2,743.7406393,Summer,24-Jul
3895,f,7/24/2014,3,647.8873706,Summer,24-Jul
3895,f,7/24/2014,4,0.693926542,Summer,24-Jul
3895,f,7/24/2014,19,774.7645337,Summer,24-Jul
3895,f,7/24/2014,20,1912.955581,Summer,24-Jul
3895,f,7/24/2014,21,684.9211098,Summer,24-Jul
3895,f,7/24/2014,22,409.4262571,Summer,24-Jul
3895,f,7/24/2014,23,474.6310077,Summer,24-Jul
3895,f,7/25/2014,0,539.6661146,Summer,25-Jul
3895,f,7/25/2014,1,413.4343831,Summer,25-Jul
3895,f,7/25/2014,2,689.9714449,Summer,25-Jul
3895,f,7/25/2014,3,523.2667439,Summer,25-Jul
3895,f,7/25/2014,4,38.37542027,Summer,25-Jul
3895,f,7/25/2014,19,649.7308064,Summer,25-Jul
3895,f,7/25/2014,20,1488.12534,Summer,25-Jul
3895,f,7/25/2014,21,696.803176,Summer,25-Jul
3895,f,7/25/2014,22,286.0800264,Summer,25-Jul
3895,f,7/25/2014,23,350.1731316,Summer,25-Jul
3895,f,7/26/2014,0,509.6451126,Summer,26-Jul
3895,f,7/26/2014,1,329.2964038,Summer,26-Jul
3895,f,7/26/2014,2,690.9893503,Summer,26-Jul
3895,f,7/26/2014,3,507.0952376,Summer,26-Jul
3895,f,7/26/2014,4,4.152642963,Summer,26-Jul
3895,f,7/26/2014,19,555.5243382,Summer,26-Jul
3895,f,7/26/2014,20,3222.998769,Summer,26-Jul
3895,f,7/26/2014,21,2334.052272,Summer,26-Jul
3895,f,7/26/2014,22,2095.45951,Summer,26-Jul
3895,f,7/26/2014,23,227.8884731,Summer,26-Jul
3895,f,7/27/2014,0,195.0656205,Summer,27-Jul
3895,f,7/27/2014,1,160.1960813,Summer,27-Jul
3895,f,7/27/2014,2,2316.363083,Summer,27-Jul
3895,f,7/27/2014,3,907.5037677,Summer,27-Jul
3895,f,7/27/2014,4,0.201061124,Summer,27-Jul
3895,f,7/27/2014,19,981.4634358,Summer,27-Jul
3895,f,7/27/2014,20,1506.005748,Summer,27-Jul
3895,f,7/27/2014,21,473.5629158,Summer,27-Jul
3895,f,7/27/2014,22,729.804386,Summer,27-Jul
3895,f,7/27/2014,23,686.1086592,Summer,27-Jul
3895,f,7/28/2014,0,321.5973671,Summer,28-Jul
3895,f,7/28/2014,1,141.9232061,Summer,28-Jul
3895,f,7/28/2014,2,342.7222201,Summer,28-Jul
3895,f,7/28/2014,3,359.5974728,Summer,28-Jul
3895,f,7/28/2014,4,0.260946707,Summer,28-Jul
3895,f,7/28/2014,19,586.510983,Summer,28-Jul
3895,f,7/28/2014,20,835.5614714,Summer,28-Jul
3895,f,7/28/2014,21,501.0966688,Summer,28-Jul
3895,f,7/28/2014,22,810.1324605,Summer,28-Jul
3895,f,7/28/2014,23,1161.934104,Summer,28-Jul
3895,f,7/29/2014,0,314.7401549,Summer,29-Jul
3895,f,7/29/2014,1,737.0885319,Summer,29-Jul
3895,f,7/29/2014,2,616.2541737,Summer,29-Jul
3895,f,7/29/2014,3,827.2290022,Summer,29-Jul
3895,f,7/29/2014,4,1.335542791,Summer,29-Jul
3895,f,7/29/2014,19,901.5548204,Summer,29-Jul
3895,f,7/29/2014,20,2555.347783,Summer,29-Jul
3895,f,7/29/2014,21,1518.105217,Summer,29-Jul
3895,f,7/29/2014,22,204.6970869,Summer,29-Jul
3895,f,7/29/2014,23,223.5484084,Summer,29-Jul
3895,f,7/30/2014,0,1349.597117,Summer,30-Jul
3895,f,7/30/2014,1,255.9799318,Summer,30-Jul
3895,f,7/30/2014,2,911.2852564,Summer,30-Jul
3895,f,7/30/2014,3,1186.533325,Summer,30-Jul
3895,f,7/30/2014,4,0.493484805,Summer,30-Jul
3895,f,7/30/2014,19,3345.846639,Summer,30-Jul
3895,f,7/30/2014,20,2636.069677,Summer,30-Jul
3895,f,7/30/2014,21,5967.887888,Summer,30-Jul
3895,f,7/30/2014,22,3201.886699,Summer,30-Jul
3895,f,7/30/2014,23,3742.434316,Summer,30-Jul
3895,f,7/31/2014,0,4927.365089,Summer,31-Jul
3895,f,7/31/2014,1,1403.358454,Summer,31-Jul
3895,f,7/31/2014,2,1604.210785,Summer,31-Jul
3895,f,7/31/2014,3,2026.309155,Summer,31-Jul
3895,f,7/31/2014,4,25.98649452,Summer,31-Jul
3895,f,7/31/2014,19,3552.379931,Summer,31-Jul
3895,f,7/31/2014,20,3017.450455,Summer,31-Jul
3895,f,7/31/2014,21,2865.5378,Summer,31-Jul
3895,f,7/31/2014,22,2037.776103,Summer,31-Jul
3895,f,7/31/2014,23,2752.974566,Summer,31-Jul
3895,f,8/1/2014,0,3181.700029,Summer,1-Aug
3895,f,8/1/2014,1,6540.315793,Summer,1-Aug
3895,f,8/1/2014,2,5208.00705,Summer,1-Aug
3895,f,8/1/2014,3,7682.83724,Summer,1-Aug
3895,f,8/1/2014,4,53.53212311,Summer,1-Aug
3895,f,8/1/2014,19,2300.573217,Summer,1-Aug
3895,f,8/1/2014,20,4556.81665,Summer,1-Aug
3895,f,8/1/2014,21,4762.885927,Summer,1-Aug
3895,f,8/1/2014,22,1241.609119,Summer,1-Aug
3895,f,8/1/2014,23,2946.641038,Summer,1-Aug
3895,f,8/2/2014,0,3488.605591,Summer,2-Aug
3895,f,8/2/2014,1,3270.313563,Summer,2-Aug
3895,f,8/2/2014,2,3976.657298,Summer,2-Aug
3895,f,8/2/2014,3,2876.865647,Summer,2-Aug
3895,f,8/2/2014,4,18.69091114,Summer,2-Aug
3895,f,8/2/2014,19,4632.489713,Summer,2-Aug
3895,f,8/2/2014,20,8326.008646,Summer,2-Aug
3895,f,8/2/2014,21,1762.034693,Summer,2-Aug
3895,f,8/2/2014,22,655.1399051,Summer,2-Aug
3895,f,8/2/2014,23,3212.08178,Summer,2-Aug
3895,f,8/3/2014,0,9501.406021,Summer,3-Aug
3895,f,8/3/2014,1,3310.212388,Summer,3-Aug
3895,f,8/3/2014,2,1547.544089,Summer,3-Aug
3895,f,8/3/2014,3,4558.46659,Summer,3-Aug
3895,f,8/3/2014,4,59.02224271,Summer,3-Aug
3895,f,8/3/2014,19,3001.500028,Summer,3-Aug
3895,f,8/3/2014,20,3442.520294,Summer,3-Aug
3895,f,8/3/2014,21,1764.316494,Summer,3-Aug
3895,f,8/3/2014,22,1194.621763,Summer,3-Aug
3895,f,8/3/2014,23,1745.971378,Summer,3-Aug
3895,f,8/4/2014,0,3682.561239,Summer,4-Aug
3895,f,8/4/2014,1,2179.23012,Summer,4-Aug
3895,f,8/4/2014,2,2634.370178,Summer,4-Aug
3895,f,8/4/2014,3,6360.618286,Summer,4-Aug
3895,f,8/4/2014,4,29.5665052,Summer,4-Aug
3895,f,8/4/2014,19,3683.224114,Summer,4-Aug
3895,f,8/4/2014,20,3796.456963,Summer,4-Aug
3895,f,8/4/2014,21,2417.546709,Summer,4-Aug
3895,f,8/4/2014,22,2112.193025,Summer,4-Aug
3895,f,8/4/2014,23,1200.084546,Summer,4-Aug
3895,f,8/5/2014,0,2847.742002,Summer,5-Aug
3895,f,8/5/2014,1,4024.603579,Summer,5-Aug
3895,f,8/5/2014,2,5066.238859,Summer,5-Aug
3895,f,8/5/2014,3,2787.923016,Summer,5-Aug
3895,f,8/5/2014,4,39.45522254,Summer,5-Aug
3895,f,8/5/2014,19,3334.687068,Summer,5-Aug
3895,f,8/5/2014,20,5416.603767,Summer,5-Aug
3895,f,8/5/2014,21,2445.089277,Summer,5-Aug
3895,f,8/5/2014,22,1519.90378,Summer,5-Aug
3895,f,8/5/2014,23,3055.992488,Summer,5-Aug
3895,f,8/6/2014,0,3222.858201,Summer,6-Aug
3895,f,8/6/2014,1,1970.545333,Summer,6-Aug
3895,f,8/6/2014,2,4062.803391,Summer,6-Aug
3895,f,8/6/2014,3,4777.114295,Summer,6-Aug
3895,f,8/6/2014,4,21.04612445,Summer,6-Aug
3895,f,8/6/2014,19,8096.287285,Summer,6-Aug
3895,f,8/6/2014,20,1772.049567,Summer,6-Aug
3895,f,8/6/2014,21,2340.426723,Summer,6-Aug
3895,f,8/6/2014,22,1706.972779,Summer,6-Aug
3895,f,8/6/2014,23,5028.047403,Summer,6-Aug
3895,f,8/7/2014,0,1352.382573,Summer,7-Aug
3895,f,8/7/2014,1,1877.415156,Summer,7-Aug
3895,f,8/7/2014,2,2401.583374,Summer,7-Aug
3895,f,8/7/2014,3,8210.038222,Summer,7-Aug
3895,f,8/7/2014,4,156.3512511,Summer,7-Aug
3895,f,8/7/2014,19,1146.881431,Summer,7-Aug
3895,f,8/7/2014,20,2092.728043,Summer,7-Aug
3895,f,8/7/2014,21,932.1971954,Summer,7-Aug
3895,f,8/7/2014,22,1221.150478,Summer,7-Aug
3895,f,8/7/2014,23,1778.395481,Summer,7-Aug
3895,f,8/8/2014,0,1547.856911,Summer,8-Aug
3895,f,8/8/2014,1,1481.290894,Summer,8-Aug
3895,f,8/8/2014,2,1348.651622,Summer,8-Aug
3895,f,8/8/2014,3,1094.758684,Summer,8-Aug
3895,f,8/8/2014,4,0.309998323,Summer,8-Aug
3895,f,8/8/2014,19,1143.697805,Summer,8-Aug
3895,f,8/8/2014,20,939.0606593,Summer,8-Aug
3895,f,8/8/2014,21,1895.745987,Summer,8-Aug
3895,f,8/8/2014,22,544.6858123,Summer,8-Aug
3895,f,8/8/2014,23,170.6934267,Summer,8-Aug
3895,f,8/9/2014,0,646.5918985,Summer,9-Aug
3895,f,8/9/2014,1,227.9357222,Summer,9-Aug
3895,f,8/9/2014,2,244.762358,Summer,9-Aug
3895,f,8/9/2014,3,2224.06064,Summer,9-Aug
3895,f,8/9/2014,4,0.775070585,Summer,9-Aug
3895,f,8/9/2014,19,1424.069842,Summer,9-Aug
3895,f,8/9/2014,20,1168.220395,Summer,9-Aug
3895,f,8/9/2014,21,1216.875621,Summer,9-Aug
3895,f,8/9/2014,22,1637.854968,Summer,9-Aug
3895,f,8/9/2014,23,645.8580463,Summer,9-Aug
3895,f,8/10/2014,0,2171.282743,Summer,10-Aug
3895,f,8/10/2014,1,1929.283092,Summer,10-Aug
3895,f,8/10/2014,2,1824.051734,Summer,10-Aug
3895,f,8/10/2014,3,499.6896289,Summer,10-Aug
3895,f,8/10/2014,4,0.474395361,Summer,10-Aug
3895,f,8/10/2014,19,1029.984542,Summer,10-Aug
3895,f,8/10/2014,20,1409.806192,Summer,10-Aug
3895,f,8/10/2014,21,498.966729,Summer,10-Aug
3895,f,8/10/2014,22,136.5642599,Summer,10-Aug
3895,f,8/10/2014,23,104.2818431,Summer,10-Aug
3895,f,8/11/2014,0,1598.39639,Summer,11-Aug
3895,f,8/11/2014,1,1222.860246,Summer,11-Aug
3895,f,8/11/2014,2,1174.094818,Summer,11-Aug
3895,f,8/11/2014,3,1635.351015,Summer,11-Aug
3895,f,8/11/2014,4,4.676724039,Summer,11-Aug
3895,f,8/11/2014,19,1002.128019,Summer,11-Aug
3895,f,8/11/2014,20,1468.851535,Summer,11-Aug
3895,f,8/11/2014,21,1203.656675,Summer,11-Aug
3895,f,8/11/2014,22,1285.99213,Summer,11-Aug
3895,f,8/11/2014,23,912.7663342,Summer,11-Aug
3895,f,8/12/2014,0,1058.368408,Summer,12-Aug
3895,f,8/12/2014,1,582.9362881,Summer,12-Aug
3895,f,8/12/2014,2,1160.36353,Summer,12-Aug
3895,f,8/12/2014,3,1831.693543,Summer,12-Aug
3895,f,8/12/2014,4,14.96083338,Summer,12-Aug
3895,f,8/12/2014,19,1779.577199,Summer,12-Aug
3895,f,8/12/2014,20,1185.82546,Summer,12-Aug
3895,f,8/12/2014,21,1480.947833,Summer,12-Aug
3895,f,8/12/2014,22,611.5183655,Summer,12-Aug
3895,f,8/12/2014,23,763.0424367,Summer,12-Aug
3895,f,8/13/2014,0,804.6797327,Summer,13-Aug
3895,f,8/13/2014,1,1283.193353,Summer,13-Aug
3895,f,8/13/2014,2,1029.474081,Summer,13-Aug
3895,f,8/13/2014,3,2176.586271,Summer,13-Aug
3895,f,8/13/2014,4,0.191412469,Summer,13-Aug
3895,f,8/13/2014,19,748.4976003,Summer,13-Aug
3895,f,8/13/2014,20,1205.441011,Summer,13-Aug
3895,f,8/13/2014,21,2488.122295,Summer,13-Aug
3895,f,8/13/2014,22,1347.546656,Summer,13-Aug
3895,f,8/13/2014,23,126.1250183,Summer,13-Aug
3895,f,8/14/2014,0,515.7306922,Summer,14-Aug
3895,f,8/14/2014,1,1187.070858,Summer,14-Aug
3895,f,8/14/2014,2,637.8665453,Summer,14-Aug
3895,f,8/14/2014,3,630.1819329,Summer,14-Aug
3895,f,8/14/2014,4,0.55784787,Summer,14-Aug
3895,f,8/14/2014,19,292.8054906,Summer,14-Aug
3895,f,8/14/2014,20,426.4737226,Summer,14-Aug
3895,f,8/14/2014,21,535.0018001,Summer,14-Aug
3895,f,8/14/2014,22,216.7504762,Summer,14-Aug
3895,f,8/14/2014,23,250.1536346,Summer,14-Aug
3895,f,8/15/2014,0,475.0445051,Summer,15-Aug
3895,f,8/15/2014,1,339.4377861,Summer,15-Aug
3895,f,8/15/2014,2,597.032814,Summer,15-Aug
3895,f,8/15/2014,3,849.3094601,Summer,15-Aug
3895,f,8/15/2014,4,0.123156678,Summer,15-Aug
3895,f,8/15/2014,19,961.2637012,Summer,15-Aug
3895,f,8/15/2014,20,2615.070841,Summer,15-Aug
3895,f,8/15/2014,21,2234.447032,Summer,15-Aug
3895,f,8/15/2014,22,284.8630932,Summer,15-Aug
3895,f,8/15/2014,23,905.3782653,Summer,15-Aug
3895,f,8/16/2014,0,322.120437,Summer,16-Aug
3895,f,8/16/2014,1,299.3048992,Summer,16-Aug
3895,f,8/16/2014,2,557.7046082,Summer,16-Aug
3895,f,8/16/2014,3,642.0669368,Summer,16-Aug
3895,f,8/16/2014,4,0.72628824,Summer,16-Aug
3895,f,8/16/2014,19,784.4203738,Summer,16-Aug
3895,f,8/16/2014,20,895.8886218,Summer,16-Aug
3895,f,8/16/2014,21,1297.448823,Summer,16-Aug
3895,f,8/16/2014,22,637.1417004,Summer,16-Aug
3895,f,8/16/2014,23,1056.280369,Summer,16-Aug
3895,f,8/17/2014,0,772.5932061,Summer,17-Aug
3895,f,8/17/2014,1,1896.506171,Summer,17-Aug
3895,f,8/17/2014,2,1848.50272,Summer,17-Aug
3895,f,8/17/2014,3,522.2126465,Summer,17-Aug
3895,f,8/17/2014,4,1.463263526,Summer,17-Aug
3895,f,8/17/2014,19,729.6722106,Summer,17-Aug
3895,f,8/17/2014,20,149.7965913,Summer,17-Aug
3895,f,8/17/2014,21,326.3283889,Summer,17-Aug
3895,f,8/17/2014,22,802.1418152,Summer,17-Aug
3895,f,8/17/2014,23,1383.264142,Summer,17-Aug
3895,f,8/18/2014,0,1531.764885,Summer,18-Aug
3895,f,8/18/2014,1,530.9810279,Summer,18-Aug
3895,f,8/18/2014,2,991.5806901,Summer,18-Aug
3895,f,8/18/2014,3,1943.893304,Summer,18-Aug
3895,f,8/18/2014,4,8.522989832,Summer,18-Aug
3895,f,8/18/2014,19,1578.144045,Summer,18-Aug
3895,f,8/18/2014,20,532.0744606,Summer,18-Aug
3895,f,8/18/2014,21,352.0548397,Summer,18-Aug
3895,f,8/18/2014,22,401.3038215,Summer,18-Aug
3896,m,7/15/2014,23,738.0975342,Summer,15-Jul
3896,m,7/16/2014,0,561.7384226,Summer,16-Jul
3896,m,7/16/2014,1,943.659318,Summer,16-Jul
3896,m,7/16/2014,2,436.9921007,Summer,16-Jul
3896,m,7/16/2014,3,331.0425279,Summer,16-Jul
3896,m,7/16/2014,4,0.272000283,Summer,16-Jul
3896,m,7/16/2014,19,1400.101537,Summer,16-Jul
3896,m,7/16/2014,20,1405.758649,Summer,16-Jul
3896,m,7/16/2014,21,1025.769842,Summer,16-Jul
3896,m,7/16/2014,22,280.5443512,Summer,16-Jul
3896,m,7/16/2014,23,897.9895225,Summer,16-Jul
3896,m,7/17/2014,0,1455.264839,Summer,17-Jul
3896,m,7/17/2014,1,2591.295816,Summer,17-Jul
3896,m,7/17/2014,2,2070.881743,Summer,17-Jul
3896,m,7/17/2014,3,1365.843566,Summer,17-Jul
3896,m,7/17/2014,4,0.216094267,Summer,17-Jul
3896,m,7/17/2014,19,446.8481354,Summer,17-Jul
3896,m,7/17/2014,20,1038.282945,Summer,17-Jul
3896,m,7/17/2014,21,2697.421584,Summer,17-Jul
3896,m,7/17/2014,22,278.9065101,Summer,17-Jul
3896,m,7/17/2014,23,834.6263271,Summer,17-Jul
3896,m,7/18/2014,0,1541.150462,Summer,18-Jul
3896,m,7/18/2014,1,442.9122063,Summer,18-Jul
3896,m,7/18/2014,2,1034.470274,Summer,18-Jul
3896,m,7/18/2014,3,655.5967972,Summer,18-Jul
3896,m,7/18/2014,4,0.980799485,Summer,18-Jul
3896,m,7/18/2014,19,594.639509,Summer,18-Jul
3896,m,7/18/2014,20,1726.406513,Summer,18-Jul
3896,m,7/18/2014,21,2233.530083,Summer,18-Jul
3896,m,7/18/2014,22,334.3806047,Summer,18-Jul
3896,m,7/18/2014,23,185.2842071,Summer,18-Jul
3896,m,7/19/2014,0,394.6548757,Summer,19-Jul
3896,m,7/19/2014,1,574.1451638,Summer,19-Jul
3896,m,7/19/2014,2,1723.043194,Summer,19-Jul
3896,m,7/19/2014,3,372.9110399,Summer,19-Jul
3896,m,7/19/2014,4,0.109480382,Summer,19-Jul
3896,m,7/19/2014,19,1535.173739,Summer,19-Jul
3896,m,7/19/2014,20,1342.685479,Summer,19-Jul
3896,m,7/19/2014,21,1498.144709,Summer,19-Jul
3896,m,7/19/2014,22,412.8443546,Summer,19-Jul
3896,m,7/19/2014,23,180.8997224,Summer,19-Jul
3896,m,7/20/2014,0,240.8841778,Summer,20-Jul
3896,m,7/20/2014,1,655.8463622,Summer,20-Jul
3896,m,7/20/2014,2,1494.378407,Summer,20-Jul
3896,m,7/20/2014,3,1072.053703,Summer,20-Jul
3896,m,7/20/2014,4,0.332870962,Summer,20-Jul
3896,m,7/20/2014,19,460.0752899,Summer,20-Jul
3896,m,7/20/2014,20,368.1613807,Summer,20-Jul
3896,m,7/20/2014,21,695.4899593,Summer,20-Jul
3896,m,7/20/2014,22,722.5911992,Summer,20-Jul
3896,m,7/20/2014,23,201.2550569,Summer,20-Jul
3896,m,7/21/2014,0,560.5688434,Summer,21-Jul
3896,m,7/21/2014,1,198.6518756,Summer,21-Jul
3896,m,7/21/2014,2,578.997652,Summer,21-Jul
3896,m,7/21/2014,3,1030.530813,Summer,21-Jul
3896,m,7/21/2014,4,0.803807171,Summer,21-Jul
3896,m,7/21/2014,19,408.3361863,Summer,21-Jul
3896,m,7/21/2014,20,1815.891787,Summer,21-Jul
3896,m,7/21/2014,21,1098.989655,Summer,21-Jul
3896,m,7/21/2014,22,384.2985897,Summer,21-Jul
3896,m,7/21/2014,23,1686.662708,Summer,21-Jul
3896,m,7/22/2014,0,1033.730961,Summer,22-Jul
3896,m,7/22/2014,1,451.3998075,Summer,22-Jul
3896,m,7/22/2014,2,1628.661498,Summer,22-Jul
3896,m,7/22/2014,3,1217.165646,Summer,22-Jul
3896,m,7/22/2014,4,1.759211364,Summer,22-Jul
3896,m,7/22/2014,19,285.0020308,Summer,22-Jul
3896,m,7/22/2014,20,766.2294116,Summer,22-Jul
3896,m,7/22/2014,21,1220.926547,Summer,22-Jul
3896,m,7/22/2014,22,1358.378881,Summer,22-Jul
3896,m,7/22/2014,23,664.2232636,Summer,22-Jul
3896,m,7/23/2014,0,1039.073061,Summer,23-Jul
3896,m,7/23/2014,1,863.3672085,Summer,23-Jul
3896,m,7/23/2014,2,1137.016843,Summer,23-Jul
3896,m,7/23/2014,3,915.3573317,Summer,23-Jul
3896,m,7/23/2014,4,0.52880373,Summer,23-Jul
3896,m,7/23/2014,19,812.9041929,Summer,23-Jul
3896,m,7/23/2014,20,858.4629665,Summer,23-Jul
3896,m,7/23/2014,21,1091.501613,Summer,23-Jul
3896,m,7/23/2014,22,545.5365498,Summer,23-Jul
3896,m,7/23/2014,23,688.6447051,Summer,23-Jul
3896,m,7/24/2014,0,1049.40569,Summer,24-Jul
3896,m,7/24/2014,1,647.4797564,Summer,24-Jul
3896,m,7/24/2014,2,1154.128221,Summer,24-Jul
3896,m,7/24/2014,3,1108.765076,Summer,24-Jul
3896,m,7/24/2014,4,0.972572613,Summer,24-Jul
3896,m,7/24/2014,19,331.1338148,Summer,24-Jul
3896,m,7/24/2014,20,2137.055326,Summer,24-Jul
3896,m,7/24/2014,21,225.9866181,Summer,24-Jul
3896,m,7/24/2014,22,552.5774797,Summer,24-Jul
3896,m,7/24/2014,23,150.689913,Summer,24-Jul
3896,m,7/25/2014,0,131.112493,Summer,25-Jul
3896,m,7/25/2014,1,208.0614118,Summer,25-Jul
3896,m,7/25/2014,2,2342.173448,Summer,25-Jul
3896,m,7/25/2014,3,877.8554461,Summer,25-Jul
3896,m,7/25/2014,4,0.623211268,Summer,25-Jul
3896,m,7/25/2014,19,1888.707339,Summer,25-Jul
3896,m,7/25/2014,20,2175.28478,Summer,25-Jul
3896,m,7/25/2014,21,1219.890593,Summer,25-Jul
3896,m,7/25/2014,22,210.2046067,Summer,25-Jul
3896,m,7/25/2014,23,386.8525524,Summer,25-Jul
3896,m,7/26/2014,0,1589.58274,Summer,26-Jul
3896,m,7/26/2014,1,1219.750949,Summer,26-Jul
3896,m,7/26/2014,2,274.4827928,Summer,26-Jul
3896,m,7/26/2014,3,1098.010204,Summer,26-Jul
3896,m,7/26/2014,4,0.244400932,Summer,26-Jul
3896,m,7/26/2014,19,2041.301214,Summer,26-Jul
3896,m,7/26/2014,20,2444.189682,Summer,26-Jul
3896,m,7/26/2014,21,759.9155656,Summer,26-Jul
3896,m,7/26/2014,22,522.369633,Summer,26-Jul
3896,m,7/26/2014,23,2629.427772,Summer,26-Jul
3896,m,7/27/2014,0,1642.049119,Summer,27-Jul
3896,m,7/27/2014,1,263.445492,Summer,27-Jul
3896,m,7/27/2014,2,726.5153948,Summer,27-Jul
3896,m,7/27/2014,3,860.3931595,Summer,27-Jul
3896,m,7/27/2014,4,0.897253784,Summer,27-Jul
3896,m,7/27/2014,19,741.6417598,Summer,27-Jul
3896,m,7/27/2014,20,1457.798395,Summer,27-Jul
3896,m,7/27/2014,21,1083.028205,Summer,27-Jul
3896,m,7/27/2014,22,660.4874388,Summer,27-Jul
3896,m,7/27/2014,23,684.151693,Summer,27-Jul
3896,m,7/28/2014,0,1573.756671,Summer,28-Jul
3896,m,7/28/2014,1,367.0755588,Summer,28-Jul
3896,m,7/28/2014,2,699.0662985,Summer,28-Jul
3896,m,7/28/2014,3,2193.773128,Summer,28-Jul
3896,m,7/28/2014,4,3.88898142,Summer,28-Jul
3896,m,7/28/2014,19,250.5053386,Summer,28-Jul
3896,m,7/28/2014,20,1208.234616,Summer,28-Jul
3896,m,7/28/2014,21,1249.313855,Summer,28-Jul
3896,m,7/28/2014,22,408.6088146,Summer,28-Jul
3896,m,7/28/2014,23,688.054394,Summer,28-Jul
3896,m,7/29/2014,0,362.6554659,Summer,29-Jul
3896,m,7/29/2014,1,304.8473627,Summer,29-Jul
3896,m,7/29/2014,2,344.273119,Summer,29-Jul
3896,m,7/29/2014,3,1375.462263,Summer,29-Jul
3896,m,7/29/2014,4,0.249885627,Summer,29-Jul
3896,m,7/29/2014,19,1208.30159,Summer,29-Jul
3896,m,7/29/2014,20,1510.219784,Summer,29-Jul
3896,m,7/29/2014,21,1136.247636,Summer,29-Jul
3896,m,7/29/2014,22,376.0410335,Summer,29-Jul
3896,m,7/29/2014,23,466.9254086,Summer,29-Jul
3896,m,7/30/2014,0,2196.54436,Summer,30-Jul
3896,m,7/30/2014,1,1112.84215,Summer,30-Jul
3896,m,7/30/2014,2,937.0123316,Summer,30-Jul
3896,m,7/30/2014,3,1318.394217,Summer,30-Jul
3896,m,7/30/2014,4,0.508635887,Summer,30-Jul
3896,m,7/30/2014,19,624.6648333,Summer,30-Jul
3896,m,7/30/2014,20,3591.972034,Summer,30-Jul
3896,m,7/30/2014,21,801.0770013,Summer,30-Jul
3896,m,7/30/2014,22,3382.415359,Summer,30-Jul
3896,m,7/30/2014,23,1008.177414,Summer,30-Jul
3896,m,7/31/2014,0,2428.6065,Summer,31-Jul
3896,m,7/31/2014,1,429.8250366,Summer,31-Jul
3896,m,7/31/2014,2,1768.417327,Summer,31-Jul
3896,m,7/31/2014,3,3001.710373,Summer,31-Jul
3896,m,7/31/2014,4,0.687609524,Summer,31-Jul
3896,m,7/31/2014,19,682.2140678,Summer,31-Jul
