,tag_ident,Gender,arbDate,Distance,season,day-month
926,3897,f,6/4/2015,17087.7547,Spring,4-Jun
927,3897,f,6/5/2015,14763.11124,Spring,5-Jun
928,3897,f,6/6/2015,9899.373867,Spring,6-Jun
929,3897,f,6/7/2015,14381.70069,Spring,7-Jun
930,3897,f,6/8/2015,2597.650115,Spring,8-Jun
931,3897,f,6/9/2015,13919.33249,Spring,9-Jun
932,3897,f,6/10/2015,6624.406635,Spring,10-Jun
933,3897,f,6/11/2015,13715.39952,Spring,11-Jun
934,3897,f,6/12/2015,5328.268178,Spring,12-Jun
935,3897,f,6/13/2015,3923.711551,Spring,13-Jun
936,3897,f,6/14/2015,13401.01637,Spring,14-Jun
937,3897,f,6/15/2015,4778.164165,Spring,15-Jun
938,3897,f,6/16/2015,12534.26002,Spring,16-Jun
939,3897,f,6/17/2015,8350.13858,Spring,17-Jun
940,3897,f,6/18/2015,5298.629605,Spring,18-Jun
941,3897,f,6/19/2015,10530.39341,Spring,19-Jun
942,3897,f,6/20/2015,12090.80947,Spring,20-Jun
943,3897,f,6/21/2015,5676.893022,Spring,21-Jun
944,3897,f,6/22/2015,11273.15343,Summer,22-Jun
945,3897,f,6/23/2015,11145.23957,Summer,23-Jun
946,3897,f,6/24/2015,6864.849008,Summer,24-Jun
947,3897,f,6/25/2015,6270.747234,Summer,25-Jun
948,3897,f,6/26/2015,3084.020734,Summer,26-Jun
949,3897,f,6/27/2015,13998.76438,Summer,27-Jun
950,3897,f,6/28/2015,11118.67019,Summer,28-Jun
951,3897,f,6/29/2015,10007.83986,Summer,29-Jun
952,3897,f,6/30/2015,10412.26075,Summer,30-Jun
953,3897,f,7/1/2015,17620.3202,Summer,1-Jul
954,3897,f,7/2/2015,16831.77237,Summer,2-Jul
955,3897,f,7/3/2015,8992.435011,Summer,3-Jul
956,3897,f,7/4/2015,12249.62888,Summer,4-Jul
957,3897,f,7/5/2015,11794.71037,Summer,5-Jul
958,3897,f,7/6/2015,12425.84683,Summer,6-Jul
959,3897,f,7/7/2015,10713.75241,Summer,7-Jul
960,3897,f,7/8/2015,13826.39586,Summer,8-Jul
961,3897,f,7/9/2015,13514.86329,Summer,9-Jul
962,3897,f,7/10/2015,8154.674798,Summer,10-Jul
963,3897,f,7/11/2015,11804.98076,Summer,11-Jul
964,3897,f,7/12/2015,6836.893264,Summer,12-Jul
965,3897,f,7/13/2015,9997.958864,Summer,13-Jul
966,3897,f,7/14/2015,13462.66166,Summer,14-Jul
967,3897,f,7/15/2015,10651.95094,Summer,15-Jul
968,3897,f,7/16/2015,9762.041008,Summer,16-Jul
969,3897,f,7/17/2015,6275.131852,Summer,17-Jul
970,3897,f,7/18/2015,5879.805573,Summer,18-Jul
971,3897,f,7/19/2015,8167.603544,Summer,19-Jul
972,3897,f,7/20/2015,5861.972533,Summer,20-Jul
973,3897,f,7/21/2015,13588.77474,Summer,21-Jul
974,3897,f,7/22/2015,11070.12285,Summer,22-Jul
975,3897,f,7/23/2015,13419.7436,Summer,23-Jul
976,3897,f,7/24/2015,10769.47752,Summer,24-Jul
977,3897,f,7/25/2015,13563.93676,Summer,25-Jul
978,3897,f,7/26/2015,14006.60408,Summer,26-Jul
979,3897,f,7/27/2015,11551.0727,Summer,27-Jul
980,3897,f,7/28/2015,15758.23902,Summer,28-Jul
981,3897,f,7/29/2015,14368.41221,Summer,29-Jul
982,3897,f,7/30/2015,10302.6361,Summer,30-Jul
983,3897,f,7/31/2015,20314.05912,Summer,31-Jul
984,3897,f,8/1/2015,14732.70064,Summer,1-Aug
985,3897,f,8/2/2015,9558.587436,Summer,2-Aug
986,3897,f,8/3/2015,8669.16493,Summer,3-Aug
987,3897,f,8/4/2015,12744.34151,Summer,4-Aug
988,3897,f,8/5/2015,7937.788296,Summer,5-Aug
989,3897,f,8/6/2015,8807.562477,Summer,6-Aug
990,3897,f,8/7/2015,8176.684642,Summer,7-Aug
991,3897,f,8/8/2015,7495.896292,Summer,8-Aug
992,3897,f,8/9/2015,5015.514988,Summer,9-Aug
993,3897,f,8/10/2015,5516.20715,Summer,10-Aug
994,3897,f,8/11/2015,8021.291338,Summer,11-Aug
995,3897,f,8/12/2015,8057.941204,Summer,12-Aug
996,3897,f,8/13/2015,6938.435453,Summer,13-Aug
997,3897,f,8/14/2015,8942.407922,Summer,14-Aug
998,3897,f,8/15/2015,7494.562693,Summer,15-Aug
999,3897,f,8/16/2015,4615.571976,Summer,16-Aug
1000,3897,f,8/17/2015,9657.352233,Summer,17-Aug
1001,3897,f,8/18/2015,5707.114821,Summer,18-Aug
1002,3897,f,8/19/2015,3618.008575,Summer,19-Aug
1003,3897,f,8/20/2015,5548.653328,Summer,20-Aug
1004,3897,f,8/21/2015,5786.347508,Summer,21-Aug
1005,3897,f,8/22/2015,6773.147088,Summer,22-Aug
1006,3897,f,8/23/2015,8964.604229,Summer,23-Aug
1007,3897,f,8/24/2015,9084.089066,Summer,24-Aug
1008,3897,f,8/25/2015,4799.255985,Summer,25-Aug
1009,3897,f,8/26/2015,6559.743711,Summer,26-Aug
1010,3897,f,8/27/2015,10354.16425,Summer,27-Aug
1011,3897,f,8/28/2015,14099.92255,Summer,28-Aug
1012,3897,f,8/29/2015,8653.106964,Summer,29-Aug
1013,3897,f,8/30/2015,6840.952136,Summer,30-Aug
1014,3897,f,8/31/2015,8391.682497,Summer,31-Aug
1015,3897,f,9/1/2015,7902.911003,Summer,1-Sep
1016,3897,f,9/2/2015,8712.570945,Summer,2-Sep
1017,3897,f,9/3/2015,5422.744748,Summer,3-Sep
1018,3897,f,9/4/2015,14015.31155,Summer,4-Sep
1019,3897,f,9/5/2015,10040.71828,Summer,5-Sep
1020,3897,f,9/6/2015,11392.5487,Summer,6-Sep
1021,3897,f,9/7/2015,6467.754904,Summer,7-Sep
1022,3897,f,9/8/2015,11456.3119,Summer,8-Sep
1023,3897,f,9/9/2015,12174.55616,Summer,9-Sep
1024,3897,f,9/10/2015,7238.743936,Summer,10-Sep
1025,3897,f,9/11/2015,3595.746553,Summer,11-Sep
1026,3897,f,9/12/2015,10674.17077,Summer,12-Sep
1027,3897,f,9/13/2015,5362.771308,Summer,13-Sep
1028,3897,f,9/14/2015,7797.034999,Summer,14-Sep
1029,3897,f,9/15/2015,4967.84704,Summer,15-Sep
1030,3897,f,9/16/2015,11981.01534,Summer,16-Sep
1031,3897,f,9/17/2015,6391.860575,Summer,17-Sep
1032,3897,f,9/18/2015,4850.890401,Summer,18-Sep
1033,3897,f,9/19/2015,6655.324518,Summer,19-Sep
1034,3897,f,9/20/2015,6775.860662,Summer,20-Sep
1035,3897,f,9/21/2015,2375.740988,Autumn,21-Sep
1036,3897,f,9/22/2015,4059.01852,Autumn,22-Sep
1037,3897,f,9/23/2015,4544.351039,Autumn,23-Sep
1038,3897,f,9/24/2015,10016.63808,Autumn,24-Sep
1039,3897,f,9/25/2015,5261.85066,Autumn,25-Sep
1040,3897,f,9/26/2015,6320.25656,Autumn,26-Sep
1041,3897,f,9/27/2015,10806.8231,Autumn,27-Sep
1042,3897,f,9/28/2015,11033.18147,Autumn,28-Sep
1043,3897,f,10/20/2015,2723.514388,Autumn,20-Oct
1044,3897,f,10/21/2015,1933.037967,Autumn,21-Oct
1045,3897,f,10/22/2015,1341.931529,Autumn,22-Oct
1046,3897,f,10/23/2015,9283.617901,Autumn,23-Oct
1047,3897,f,10/24/2015,4738.509169,Autumn,24-Oct
1048,3897,f,10/25/2015,6871.097464,Autumn,25-Oct
1049,3897,f,10/26/2015,10352.51398,Autumn,26-Oct
1050,3897,f,10/27/2015,5484.316911,Autumn,27-Oct
1051,3897,f,10/28/2015,3622.455992,Autumn,28-Oct
1052,3897,f,10/29/2015,3250.949417,Autumn,29-Oct
1053,3897,f,10/30/2015,7473.279006,Autumn,30-Oct
1054,3897,f,10/31/2015,4154.191775,Autumn,31-Oct
1055,3897,f,11/1/2015,4483.422651,Autumn,1-Nov
1056,3898,m,5/20/2015,2625.397913,Spring,20-May
1057,3898,m,5/21/2015,8166.581609,Spring,21-May
1058,3898,m,5/22/2015,13290.59774,Spring,22-May
1059,3898,m,5/23/2015,15369.60245,Spring,23-May
1060,3898,m,5/24/2015,11091.49743,Spring,24-May
1061,3898,m,5/25/2015,10180.06235,Spring,25-May
1062,3898,m,5/26/2015,28667.83227,Spring,26-May
1063,3898,m,5/27/2015,20368.08723,Spring,27-May
1064,3898,m,5/28/2015,10700.43366,Spring,28-May
1065,3898,m,5/29/2015,9740.774899,Spring,29-May
1066,3898,m,5/30/2015,18555.98427,Spring,30-May
1067,3898,m,5/31/2015,13116.38746,Spring,31-May
1068,3898,m,6/1/2015,7127.975949,Spring,1-Jun
1069,3898,m,6/2/2015,13801.26412,Spring,2-Jun
1070,3898,m,6/3/2015,10657.98367,Spring,3-Jun
1071,3898,m,6/4/2015,11858.18584,Spring,4-Jun
1072,3898,m,6/5/2015,7617.866594,Spring,5-Jun
1073,3898,m,6/6/2015,9051.496454,Spring,6-Jun
1074,3898,m,6/7/2015,20969.01794,Spring,7-Jun
1075,3898,m,6/8/2015,10383.59599,Spring,8-Jun
1076,3898,m,6/9/2015,9504.910691,Spring,9-Jun
1077,3898,m,6/10/2015,10845.01271,Spring,10-Jun
1078,3898,m,6/11/2015,7037.619435,Spring,11-Jun
1079,3898,m,6/12/2015,11409.3563,Spring,12-Jun
1080,3898,m,6/13/2015,16135.5707,Spring,13-Jun
1081,3898,m,6/14/2015,14659.24817,Spring,14-Jun
1082,3898,m,6/15/2015,17185.05987,Spring,15-Jun
1083,3898,m,6/16/2015,12577.15638,Spring,16-Jun
1084,3898,m,6/17/2015,9464.797334,Spring,17-Jun
1085,3898,m,6/18/2015,10326.18003,Spring,18-Jun
1086,3898,m,6/19/2015,15507.70341,Spring,19-Jun
1087,3898,m,6/20/2015,11626.56444,Spring,20-Jun
1088,3898,m,6/21/2015,11315.72359,Spring,21-Jun
1089,3898,m,6/22/2015,10314.09932,Summer,22-Jun
1090,3898,m,6/23/2015,10244.33126,Summer,23-Jun
1091,3898,m,6/24/2015,12907.93237,Summer,24-Jun
1092,3898,m,6/25/2015,11631.42132,Summer,25-Jun
1093,3898,m,6/26/2015,8561.986657,Summer,26-Jun
1094,3898,m,6/27/2015,10456.61115,Summer,27-Jun
1095,3898,m,6/28/2015,12602.0363,Summer,28-Jun
1096,3898,m,6/29/2015,11162.26685,Summer,29-Jun
1097,3898,m,6/30/2015,11992.30414,Summer,30-Jun
1098,3898,m,7/1/2015,15439.85436,Summer,1-Jul
1099,3898,m,7/2/2015,17723.92644,Summer,2-Jul
1100,3898,m,7/3/2015,13092.50232,Summer,3-Jul
1101,3898,m,7/4/2015,10681.03525,Summer,4-Jul
1102,3898,m,7/5/2015,15820.94892,Summer,5-Jul
1103,3898,m,7/6/2015,13995.76913,Summer,6-Jul
1104,3898,m,7/7/2015,10473.43662,Summer,7-Jul
1105,3898,m,7/8/2015,11138.74748,Summer,8-Jul
1106,3898,m,7/9/2015,15619.83407,Summer,9-Jul
1107,3898,m,7/10/2015,9076.508774,Summer,10-Jul
1108,3898,m,7/11/2015,17605.10848,Summer,11-Jul
1109,3898,m,7/12/2015,18389.12801,Summer,12-Jul
1110,3898,m,7/13/2015,16582.30341,Summer,13-Jul
1111,3898,m,7/14/2015,19319.96322,Summer,14-Jul
1112,3898,m,7/15/2015,18459.43649,Summer,15-Jul
1113,3898,m,7/16/2015,12572.34967,Summer,16-Jul
1114,3898,m,7/17/2015,14253.40757,Summer,17-Jul
1115,3898,m,7/18/2015,16679.03688,Summer,18-Jul
1116,3898,m,7/19/2015,12089.25761,Summer,19-Jul
1117,3898,m,7/20/2015,18905.39204,Summer,20-Jul
1118,3898,m,7/21/2015,17251.2609,Summer,21-Jul
1119,3898,m,7/22/2015,11823.91024,Summer,22-Jul
1120,3898,m,7/23/2015,16005.30836,Summer,23-Jul
1121,3898,m,7/24/2015,13068.50443,Summer,24-Jul
1122,3898,m,7/25/2015,17645.8482,Summer,25-Jul
1123,3898,m,7/26/2015,24292.10349,Summer,26-Jul
1124,3898,m,7/27/2015,16469.21167,Summer,27-Jul
1125,3898,m,7/28/2015,17528.17301,Summer,28-Jul
1126,3898,m,7/29/2015,18482.23298,Summer,29-Jul
1127,3898,m,7/30/2015,14420.4606,Summer,30-Jul
1128,3898,m,7/31/2015,8088.176366,Summer,31-Jul
1129,3898,m,8/1/2015,15262.93497,Summer,1-Aug
1130,3898,m,8/2/2015,16251.25844,Summer,2-Aug
1131,3898,m,8/3/2015,11804.92791,Summer,3-Aug
1132,3898,m,8/4/2015,13684.07872,Summer,4-Aug
1133,3898,m,8/5/2015,9213.655926,Summer,5-Aug
1134,3898,m,8/6/2015,9682.464822,Summer,6-Aug
1135,3898,m,8/7/2015,5287.263637,Summer,7-Aug
1136,3899,f,5/13/2015,5358.378314,Spring,13-May
1137,3899,f,5/14/2015,5827.503841,Spring,14-May
1138,3899,f,5/15/2015,9935.667796,Spring,15-May
1139,3899,f,5/16/2015,6660.761064,Spring,16-May
1140,3899,f,5/17/2015,9692.970635,Spring,17-May
1141,3899,f,5/18/2015,10184.74298,Spring,18-May
1142,3899,f,5/19/2015,8382.210144,Spring,19-May
1143,3899,f,5/20/2015,10810.87532,Spring,20-May
1144,3899,f,5/21/2015,8196.243515,Spring,21-May
1145,3899,f,5/22/2015,8807.635088,Spring,22-May
1146,3899,f,5/23/2015,11318.34161,Spring,23-May
1147,3899,f,5/24/2015,4842.313751,Spring,24-May
1148,3899,f,5/25/2015,15781.63907,Spring,25-May
1149,3899,f,5/26/2015,17214.01243,Spring,26-May
1150,3899,f,5/27/2015,9479.637104,Spring,27-May
1151,3899,f,5/28/2015,14822.88624,Spring,28-May
1152,3899,f,5/29/2015,12686.71474,Spring,29-May
1153,3899,f,5/30/2015,15204.77167,Spring,30-May
1154,3899,f,5/31/2015,9393.722319,Spring,31-May
1155,3899,f,6/1/2015,19683.67868,Spring,1-Jun
1156,3899,f,6/2/2015,12674.12637,Spring,2-Jun
1157,3899,f,6/3/2015,14667.03915,Spring,3-Jun
1158,3899,f,6/4/2015,16677.96507,Spring,4-Jun
1159,3899,f,6/5/2015,14699.56501,Spring,5-Jun
1160,3899,f,6/6/2015,7593.121204,Spring,6-Jun
1161,3899,f,6/7/2015,11867.35486,Spring,7-Jun
1162,3899,f,6/8/2015,16624.65951,Spring,8-Jun
1163,3899,f,6/9/2015,16632.49798,Spring,9-Jun
1164,3899,f,6/10/2015,10495.55425,Spring,10-Jun
1165,3899,f,6/11/2015,9620.237924,Spring,11-Jun
1166,3899,f,6/12/2015,13280.72086,Spring,12-Jun
1167,3899,f,6/13/2015,11683.59093,Spring,13-Jun
1168,3899,f,6/14/2015,10312.78162,Spring,14-Jun
1169,3899,f,6/15/2015,8383.233365,Spring,15-Jun
1170,3899,f,6/16/2015,12626.02181,Spring,16-Jun
1171,3899,f,6/17/2015,9339.255522,Spring,17-Jun
1172,3899,f,6/18/2015,8741.531126,Spring,18-Jun
1173,3899,f,6/19/2015,8890.490523,Spring,19-Jun
1174,3899,f,6/20/2015,11867.1014,Spring,20-Jun
1175,3899,f,6/21/2015,7624.415184,Spring,21-Jun
1176,3899,f,6/22/2015,14254.70931,Summer,22-Jun
1177,3899,f,6/23/2015,8719.157667,Summer,23-Jun
1178,3899,f,6/24/2015,9815.944066,Summer,24-Jun
1179,3899,f,6/25/2015,8754.684768,Summer,25-Jun
1180,3899,f,6/26/2015,12130.27679,Summer,26-Jun
1181,3899,f,6/27/2015,9781.225146,Summer,27-Jun
1182,3899,f,6/28/2015,16128.6979,Summer,28-Jun
1183,3899,f,6/29/2015,15645.41761,Summer,29-Jun
1184,3899,f,6/30/2015,10206.29173,Summer,30-Jun
1185,3899,f,7/1/2015,9135.146134,Summer,1-Jul
1186,3899,f,7/2/2015,12821.58559,Summer,2-Jul
1187,3899,f,7/3/2015,11499.08542,Summer,3-Jul
1188,3899,f,7/4/2015,12738.7443,Summer,4-Jul
1189,3899,f,7/5/2015,5226.454052,Summer,5-Jul
1190,3899,f,7/6/2015,20186.73086,Summer,6-Jul
1191,3899,f,7/7/2015,15839.92333,Summer,7-Jul
1192,3899,f,7/8/2015,13339.31437,Summer,8-Jul
1193,3899,f,7/9/2015,15113.51327,Summer,9-Jul
1194,3899,f,7/10/2015,16206.39321,Summer,10-Jul
1195,3899,f,7/11/2015,21912.22161,Summer,11-Jul
1196,3899,f,7/12/2015,12241.98084,Summer,12-Jul
1197,3899,f,7/13/2015,4374.201636,Summer,13-Jul
1198,3899,f,7/14/2015,12117.71966,Summer,14-Jul
1199,3899,f,7/15/2015,16594.30817,Summer,15-Jul
1200,3899,f,7/16/2015,15102.66462,Summer,16-Jul
1201,3899,f,7/17/2015,10055.75298,Summer,17-Jul
1202,3899,f,7/18/2015,9885.532866,Summer,18-Jul
1203,3899,f,7/19/2015,11656.26589,Summer,19-Jul
1204,3899,f,7/20/2015,5859.140002,Summer,20-Jul
1205,3899,f,7/21/2015,12455.04386,Summer,21-Jul
1206,3899,f,7/22/2015,14911.07289,Summer,22-Jul
1207,3899,f,7/23/2015,8318.561141,Summer,23-Jul
1208,3899,f,7/24/2015,5118.359896,Summer,24-Jul
1209,3899,f,7/25/2015,12452.62769,Summer,25-Jul
1210,3899,f,7/26/2015,11135.50705,Summer,26-Jul
1211,3899,f,7/27/2015,11973.56797,Summer,27-Jul
1212,3899,f,7/28/2015,14997.22904,Summer,28-Jul
1213,3899,f,7/29/2015,11927.14867,Summer,29-Jul
1214,3899,f,7/30/2015,7155.794246,Summer,30-Jul
1215,3899,f,7/31/2015,17317.71344,Summer,31-Jul
1216,3899,f,8/1/2015,12205.31996,Summer,1-Aug
1217,3899,f,8/2/2015,9294.768168,Summer,2-Aug
1218,3899,f,8/3/2015,9199.944769,Summer,3-Aug
1219,3899,f,8/4/2015,9921.684149,Summer,4-Aug
1220,3899,f,8/5/2015,11179.41608,Summer,5-Aug
1221,3899,f,8/6/2015,9895.530918,Summer,6-Aug
1222,3899,f,8/7/2015,12244.24779,Summer,7-Aug
1223,3899,f,8/8/2015,5362.951982,Summer,8-Aug
1224,3899,f,8/9/2015,18718.78461,Summer,9-Aug
1225,3899,f,8/10/2015,7442.945751,Summer,10-Aug
1226,3899,f,8/11/2015,17065.69423,Summer,11-Aug
1227,3899,f,8/12/2015,5477.15524,Summer,12-Aug
1228,3899,f,8/13/2015,4724.578341,Summer,13-Aug
1229,3899,f,8/14/2015,5854.048409,Summer,14-Aug
1230,3899,f,8/15/2015,6019.144803,Summer,15-Aug
1231,3899,f,8/16/2015,5563.099461,Summer,16-Aug
1232,3899,f,8/17/2015,3273.145028,Summer,17-Aug
1233,3899,f,8/18/2015,8203.637967,Summer,18-Aug
1234,3899,f,8/19/2015,11299.98021,Summer,19-Aug
1235,3899,f,8/20/2015,12993.50114,Summer,20-Aug
1236,3899,f,8/21/2015,7993.877932,Summer,21-Aug
1237,3899,f,8/22/2015,5213.777951,Summer,22-Aug
1238,3899,f,8/23/2015,4518.141941,Summer,23-Aug
1239,3899,f,8/24/2015,4461.003445,Summer,24-Aug
1240,3899,f,8/25/2015,11409.53673,Summer,25-Aug
1241,3899,f,8/26/2015,9200.891813,Summer,26-Aug
1242,3899,f,8/27/2015,4085.37624,Summer,27-Aug
1243,3899,f,8/28/2015,8503.361441,Summer,28-Aug
1244,3899,f,8/29/2015,7928.980186,Summer,29-Aug
1245,3899,f,8/30/2015,5916.445149,Summer,30-Aug
1246,3899,f,8/31/2015,5187.12405,Summer,31-Aug
1247,3899,f,9/1/2015,4770.965042,Summer,1-Sep
1248,3899,f,9/2/2015,6812.777952,Summer,2-Sep
1249,3899,f,9/3/2015,8733.419803,Summer,3-Sep
1250,3899,f,9/4/2015,3941.109053,Summer,4-Sep
1251,3899,f,9/5/2015,6964.616437,Summer,5-Sep
1252,3899,f,9/6/2015,7840.945925,Summer,6-Sep
1253,3899,f,9/7/2015,7698.36261,Summer,7-Sep
1254,3899,f,9/8/2015,13293.73477,Summer,8-Sep
1255,3899,f,9/9/2015,7530.762413,Summer,9-Sep
1256,3899,f,9/10/2015,6437.559034,Summer,10-Sep
1257,3899,f,9/11/2015,6649.847108,Summer,11-Sep
1258,3899,f,9/12/2015,5129.924153,Summer,12-Sep
1259,3899,f,9/13/2015,4329.923288,Summer,13-Sep
1260,4043,f,2/17/2016,5201.440227,Winter,17-Feb
1261,4043,f,2/18/2016,3885.619855,Winter,18-Feb
1262,4043,f,2/19/2016,5381.406645,Winter,19-Feb
1263,4043,f,2/20/2016,9621.200833,Winter,20-Feb
1264,4043,f,2/21/2016,4843.058174,Winter,21-Feb
1265,4043,f,2/22/2016,4279.491433,Winter,22-Feb
1266,4043,f,2/23/2016,3539.348271,Winter,23-Feb
1267,4043,f,2/24/2016,4072.326724,Winter,24-Feb
1268,4043,f,2/25/2016,4239.274628,Winter,25-Feb
1269,4043,f,2/26/2016,4781.594907,Winter,26-Feb
1270,4043,f,2/27/2016,3574.837287,Winter,27-Feb
1271,4043,f,2/28/2016,5235.059772,Winter,28-Feb
1272,4043,f,2/29/2016,4700.815477,Winter,29-Feb
1273,4043,f,3/1/2016,6454.707069,Winter,1-Mar
1274,4043,f,3/2/2016,5874.24568,Winter,2-Mar
1275,4043,f,3/3/2016,4291.163281,Winter,3-Mar
1276,4043,f,3/4/2016,2767.22136,Winter,4-Mar
1277,4043,f,3/5/2016,3332.60972,Winter,5-Mar
1278,4043,f,3/6/2016,4817.873386,Winter,6-Mar
1279,4043,f,3/7/2016,4390.272379,Winter,7-Mar
1280,4043,f,3/8/2016,4260.12956,Winter,8-Mar
1281,4043,f,3/9/2016,3142.375779,Winter,9-Mar
1282,4043,f,3/10/2016,2970.423701,Winter,10-Mar
1283,4043,f,3/11/2016,5595.26282,Winter,11-Mar
1284,4043,f,3/12/2016,14069.20399,Winter,12-Mar
1285,4043,f,3/13/2016,1919.401987,Winter,13-Mar
1286,4043,f,3/14/2016,9192.906974,Winter,14-Mar
1287,4043,f,3/15/2016,5629.917039,Winter,15-Mar
1288,4043,f,3/16/2016,8029.925733,Winter,16-Mar
1289,4043,f,3/17/2016,7805.481852,Winter,17-Mar
1290,4043,f,3/18/2016,5560.383685,Winter,18-Mar
1291,4043,f,3/19/2016,4417.857893,Winter,19-Mar
1292,4043,f,3/20/2016,8779.31423,Winter,20-Mar
1293,4043,f,3/21/2016,11213.68299,Spring,21-Mar
1294,4043,f,3/22/2016,16984.6123,Spring,22-Mar
1295,4043,f,3/23/2016,5906.262143,Spring,23-Mar
1296,4043,f,3/24/2016,12823.16654,Spring,24-Mar
1297,4043,f,3/25/2016,8862.879357,Spring,25-Mar
1298,4043,f,3/26/2016,7704.666204,Spring,26-Mar
1299,4043,f,3/27/2016,13459.60592,Spring,27-Mar
1300,4043,f,3/28/2016,6100.77745,Spring,28-Mar
1301,4043,f,3/29/2016,7947.400808,Spring,29-Mar
1302,4043,f,3/30/2016,17473.59462,Spring,30-Mar
1303,4043,f,3/31/2016,8885.405921,Spring,31-Mar
1304,4043,f,4/1/2016,8425.080986,Spring,1-Apr
1305,4043,f,4/2/2016,14686.06765,Spring,2-Apr
1306,4043,f,4/3/2016,22201.0116,Spring,3-Apr
1307,4043,f,4/4/2016,3997.357247,Spring,4-Apr
1308,4044,f,4/19/2016,20653.25073,Spring,19-Apr
1309,4044,f,4/20/2016,16657.60002,Spring,20-Apr
1310,4044,f,4/21/2016,12521.80121,Spring,21-Apr
1311,4044,f,4/22/2016,11699.68248,Spring,22-Apr
1312,4044,f,4/23/2016,17992.97518,Spring,23-Apr
1313,4044,f,4/24/2016,15177.96354,Spring,24-Apr
1314,4044,f,4/25/2016,12496.32094,Spring,25-Apr
1315,4044,f,4/26/2016,12492.28526,Spring,26-Apr
1316,4044,f,4/27/2016,13124.07827,Spring,27-Apr
1317,4044,f,4/28/2016,16170.68339,Spring,28-Apr
1318,4044,f,4/29/2016,22130.50393,Spring,29-Apr
1319,4044,f,4/30/2016,15992.92933,Spring,30-Apr
1320,4044,f,5/1/2016,10925.15074,Spring,1-May
1321,4044,f,5/2/2016,7178.445102,Spring,2-May
1322,4044,f,5/3/2016,10807.41214,Spring,3-May
1323,4044,f,5/4/2016,8891.291942,Spring,4-May
1324,4044,f,5/5/2016,10685.59034,Spring,5-May
1325,4044,f,5/6/2016,7483.335257,Spring,6-May
1326,4044,f,5/7/2016,11526.35301,Spring,7-May
1327,4044,f,5/8/2016,11175.97518,Spring,8-May
1328,4044,f,5/9/2016,11822.49494,Spring,9-May
1329,4044,f,5/10/2016,7028.183401,Spring,10-May
1330,4044,f,5/11/2016,7978.017603,Spring,11-May
1331,4044,f,5/12/2016,6886.766462,Spring,12-May
1332,4044,f,5/13/2016,8188.86974,Spring,13-May
1333,4044,f,5/14/2016,14585.57626,Spring,14-May
1334,4044,f,5/15/2016,3816.251809,Spring,15-May
1335,4045,m,4/19/2016,3693.679297,Spring,19-Apr
1336,4045,m,4/20/2016,9976.917126,Spring,20-Apr
1337,4045,m,4/21/2016,12762.53624,Spring,21-Apr
1338,4045,m,4/22/2016,18091.95473,Spring,22-Apr
1339,4045,m,4/23/2016,3446.455109,Spring,23-Apr
1340,4045,m,4/24/2016,4113.41716,Spring,24-Apr
1341,4045,m,4/25/2016,2991.13989,Spring,25-Apr
1342,4045,m,4/26/2016,3521.437583,Spring,26-Apr
1343,4045,m,4/27/2016,3346.675214,Spring,27-Apr
1344,4045,m,4/28/2016,3285.0154,Spring,28-Apr
1345,4045,m,4/29/2016,3062.657985,Spring,29-Apr
1346,4045,m,4/30/2016,3955.278689,Spring,30-Apr
1347,4045,m,5/1/2016,2931.08419,Spring,1-May
1348,4045,m,5/2/2016,3784.11979,Spring,2-May
1349,4045,m,5/3/2016,5503.955269,Spring,3-May
1350,4045,m,5/4/2016,3666.154862,Spring,4-May
1351,4045,m,5/5/2016,5286.149524,Spring,5-May
1352,4045,m,5/6/2016,5688.788502,Spring,6-May
1353,4045,m,5/7/2016,3224.154854,Spring,7-May
1354,4045,m,5/8/2016,3794.572501,Spring,8-May
1355,4045,m,5/9/2016,3796.125567,Spring,9-May
1356,4045,m,5/10/2016,3457.582462,Spring,10-May
1357,4045,m,5/11/2016,4093.036445,Spring,11-May
1358,4045,m,5/12/2016,3725.63249,Spring,12-May
1359,4045,m,5/13/2016,3416.332073,Spring,13-May
1360,4045,m,5/14/2016,3032.615386,Spring,14-May
1361,4045,m,5/15/2016,3688.21877,Spring,15-May
1362,4045,m,5/16/2016,3348.828736,Spring,16-May
1363,4046,f,6/5/2016,1922.05953,Spring,5-Jun
1364,4046,f,6/6/2016,6963.819964,Spring,6-Jun
1365,4046,f,6/7/2016,4514.548202,Spring,7-Jun
1366,4046,f,6/8/2016,14327.87215,Spring,8-Jun
1367,4046,f,6/9/2016,8913.742135,Spring,9-Jun
1368,4046,f,6/10/2016,8101.19731,Spring,10-Jun
1369,4046,f,6/11/2016,5991.059564,Spring,11-Jun
1370,4046,f,6/12/2016,7307.260629,Spring,12-Jun
1371,4046,f,6/13/2016,7334.052936,Spring,13-Jun
1372,4046,f,6/14/2016,8651.744772,Spring,14-Jun
1373,4046,f,6/15/2016,10123.16289,Spring,15-Jun
1374,4046,f,6/16/2016,6706.246407,Spring,16-Jun
1375,4046,f,6/17/2016,5525.312745,Spring,17-Jun
1376,4046,f,6/18/2016,11535.86319,Spring,18-Jun
1377,4046,f,6/19/2016,5578.873764,Spring,19-Jun
1378,4046,f,6/20/2016,6252.314879,Spring,20-Jun
1379,4046,f,6/21/2016,9951.55675,Spring,21-Jun
1380,4046,f,6/22/2016,9115.265915,Summer,22-Jun
1381,4046,f,6/23/2016,11894.50555,Summer,23-Jun
